property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,distance_to_sc,shopping_center_id,train_station_id,distance_to_train_station,hospital_id,distance_to_hospital,distance_to_supermarket,supermarket_id,suburb,travel_min_to_CBD,transfer_flag
38751,-37.767263,145.040314,23 Livingstone Street,21690000,house,2015,4,1,2,175,SC_001,19933,588,hospital_039,1119.381,180.566,S_219,IVANHOE,23,0
81409,-37.974224,145.214057,6 Godfrey Crescent,4320000,house,2011,5,2,2,1181,SC_112,19888,1518,hospital_033,332.938,787.979,S_183,DANDENONG,54,0
2579,-37.788231,144.874382,97 Norfolk Street,12699000,house,2013,3,1,2,1516,SC_043,20022,1621,hospital_056,1388.749,1515.72,S_149,MAIDSTONE,22,0
6618,-37.78350067,144.8444824,32 Alice Street.,15960000,house,2008,3,1,2,1219,SC_102,20021,1371,hospital_174,1432.376,1278.846,S_080,SUNSHINE,26,0
61775,-37.819248,145.228337,30 James Street,4560000,house,2014,3,1,0,596,SC_032,19902,315,hospital_105,1800.537,668.741,S_040,RINGWOOD,43,0
81598,-37.991946,145.236845,1 Cedar Street,6890000,house,2014,3,1,3,1759,SC_077,19888,3024,hospital_119,2085.676,2302.8,S_184,DOVETON,54,0
88878,-37.947416,145.032731,415 Highett Road,8554000,house,2012,4,2,2,942,SC_079,19872,1022,hospital_110,1385.997,941.271,S_069,HIGHETT,40,0
53397,-37.8191066,144.9979513,5 Eucalyptus Street,12656000,house,2012,3,1,1,2269,SC_038,19907,672,hospital_171,378.247,906.087,S_076,RICHMOND,6,0
69151,-37.850143,145.034874,40 Somers Avenue,37440000,house,2011,4,2,1,2538,SC_023,19911,767,hospital_157,1172.461,1130.892,S_235,MALVERN,15,0
82098,-37.981767,145.23403,30 Scarlet Drive,3150000,house,2014,2,1,0,2166,SC_112,19888,2808,hospital_119,1704.935,2007.235,S_184,DOVETON,54,0
71861,-37.845087,145.237255,9 Sullivan Court,8470000,house,2014,4,2,2,3102,SC_032,19871,1735,hospital_179,1153.649,2735.039,S_226,WANTIRNA,46,0
32134,-37.74509,144.989941,19 Orient Grove,4900000,house,2016,3,1,2,1428,SC_103,20013,1138,hospital_144,2270.921,1580.61,S_030,PRESTON,25,0
90543,-37.9682242,145.0762609,32 Derring Lane,5760000,house,2010,3,2,2,1450,SC_003,19865,1754,hospital_109,539.057,1450.504,S_003,CHELTENHAM,39,0
85835,-37.883476,145.011089,8 Edward Street,10464000,house,2013,2,1,0,3599,SC_023,19954,1140,hospital_079,216.284,651.302,S_193,ELSTERNWICK,17,0
58372,-37.83126068,145.1448975,89 Canterbury Road,2817000,house,2006,3,1,2,2739,SC_037,19897,1065,hospital_060,1254.446,270.053,S_018,BLACKBURN,35,0
73893,-37.87237167,145.2866974,60 Currawa Drive,4970000,house,2008,3,2,2,3133,SC_049,19869,1121,hospital_049,998.532,952.215,S_146,BORONIA,53,0
20533,-37.772679,144.970279,140 Glenlyon Road,12992000,house,2010,3,2,2,3571,SC_008,19968,1273,hospital_144,1486.243,943.366,S_138,BRUNSWICK,21,0
76013,-37.893117,145.077339,27/50 Poath Road,7990000,house,2016,2,1,1,639,SC_087,19918,164,hospital_098,2793.529,638.532,S_167,HUGHESDALE,32,0
43264,-37.720474,145.102941,7 Bundy Court,5409000,house,2010,4,2,2,4303,SC_009,19985,1620,hospital_075,1438.301,1475.835,S_020,YALLAMBIE,38,0
89845,-37.961071,145.053382,10/24 Garfield Street,2664000,house,2015,2,1,1,1750,SC_079,19866,526,hospital_082,384.686,308.503,S_023,CHELTENHAM,37,0
90590,-37.965599,145.084031,35 Benkel Avenue,7800000,house,2010,3,2,2,754,SC_003,19865,2572,hospital_109,1065.04,1851.675,S_003,CHELTENHAM,39,0
48245,-37.79642868,145.0284729,3 Collins Street,4615000,house,2009,4,2,2,2332,SC_083,19931,1674,hospital_029,815.374,893.721,S_039,KEW,20,0
81540,-37.985544,145.223019,81 Clow Street,7920000,house,2015,3,1,2,896,SC_112,19888,1534,hospital_119,452.872,735.205,S_184,DANDENONG,54,0
77154,-37.927818,145.109485,2 Springs Road,6255000,house,2015,3,2,2,4561,SC_003,19915,1263,hospital_076,1352.203,964.994,S_170,CLARINDA,39,0
77716,-37.928512,145.190745,21 Beaconsfield Road,8700000,house,2016,3,2,1,2102,SC_073,19890,3858,hospital_161,2656.074,729.599,S_067,MULGRAVE,49,0
45635,-37.678704,145.122338,11 Plenty Heights Court,8630000,house,2016,4,2,2,4188,SC_051,19985,2789,hospital_075,3030.583,1610.521,S_051,PLENTY,38,0
21261,-37.771187,144.966734,45 Lydia Street,13090000,house,2014,3,1,1,3722,SC_008,19968,856,hospital_144,1454.262,675.596,S_138,BRUNSWICK,21,0
50479,-37.755025,145.134035,127 Atkinson Street,12300000,house,2015,3,1,2,3062,SC_091,19986,3887,hospital_193,2670.142,2800.199,S_046,TEMPLESTOWE,40,0
92276,-37.985056,145.0782,4 Long Street,10725000,house,2015,3,1,2,1755,SC_003,19864,761,hospital_001,783.968,145.571,S_003,MENTONE,41,0
55456,-37.829274,145.062136,2B Waterloo Street,14800000,house,2016,3,1,3,641,SC_099,19853,456,hospital_168,1721.426,377.612,S_113,CAMBERWELL,24,0
14442,-37.752281,144.909094,40 Lincoln Road,10047000,house,2012,3,1,1,1712,SC_082,20037,861,hospital_184,1013.25,722.546,S_197,ESSENDON,21,0
59168,-37.814861,145.170865,Lot 2./1. Russell Street,5040000,house,2014,4,3,2,418,SC_002,19899,690,hospital_034,2247.923,1019.352,S_202,NUNAWADING,37,0
84261,-37.84884644,145.0076904,636 Malvern Road,9800000,house,2007,3,1,0,757,SC_038,19946,714,hospital_132,498.938,279.491,S_115,PRAHRAN,23,0
2311,-37.80698013,144.8818359,48 Empress Avenue,5837000,house,2008,3,1,0,2567,SC_043,20023,610,hospital_056,1351.141,1887.806,S_201,KINGSVILLE,20,0
5477,-37.791547,144.848245,12 Kent Street,3208000,house,2014,2,1,2,1489,SC_043,20021,1732,hospital_174,2157.039,1489.095,S_149,BRAYBROOK,26,0
23378,-37.652965,144.905038,117 Dunfermline Avenue,9120000,house,2013,4,3,2,1923,SC_072,44817,2451,hospital_104,1724.366,2841.09,S_211,GREENVALE,40,0
84110,-37.857309,145.006602,5 Pickford Street,16160000,house,2011,2,1,0,1537,SC_038,19946,1008,hospital_132,386.14,857.776,S_115,PRAHRAN,23,0
36,-37.820626,144.967716,43/28 Southgate Ave,3000000,house,2011,3,2,1,530,SC_106,19854,227,hospital_022,501.562,366.13,S_063,SOUTHBANK,0,1
37801,-37.639458,145.03864,80 Northumberland Drive,3630000,house,2013,3,1,1,5334,SC_062,20005,1513,hospital_053,2701.837,3190.894,S_196,EPPING,43,0
60527,-37.836897,145.199381,18 Frances Avenue,12210000,house,2015,5,2,2,2728,SC_088,19900,1913,hospital_010,2487.449,2838.313,S_202,VERMONT,40,0
47548,-37.716769,145.15988,8 Jelbart Court,8710000,house,2015,4,2,2,3938,SC_051,19987,1374,hospital_075,6105.82,264.419,S_194,ELTHAM,44,0
89200,-37.951936,145.012874,14 Gladstone Street,19200000,house,2011,5,2,3,3054,SC_046,19948,937,hospital_058,1097.408,1189.685,S_214,SANDRINGHAM,29,0
59441,-37.813359,145.189668,15 Gillies Street,9180000,house,2011,4,2,2,1249,SC_088,19900,497,hospital_010,560.225,1780.662,S_202,MITCHAM,40,0
58034,-37.830432,145.139093,35 Canterbury Road,6270000,house,2012,3,1,1,2127,SC_037,19897,900,hospital_047,1291.957,920.233,S_018,BLACKBURN,35,0
64735,-37.790306,145.274514,6 ROSE COURT,7475000,house,2015,4,1,2,1247,SC_022,19878,824,hospital_164,2643.124,890.334,S_181,CROYDON,51,0
87047,-37.904612,144.993989,70 Bay Street,10494000,house,2010,3,1,0,3593,SC_015,19952,959,hospital_198,702.941,797.302,S_150,BRIGHTON,20,0
22279,-37.734407,144.950927,21 Bishop Street,8700000,house,2013,2,1,1,203,SC_030,19964,1329,hospital_084,1977.53,1723.938,S_172,COBURG,30,0
5880,-37.791588,144.848586,8 Kent Street,7820000,house,2015,3,1,2,1451,SC_043,20022,1744,hospital_174,2190.103,1450.972,S_149,BRAYBROOK,22,0
72658,-37.869431,145.284247,1 Aubrey Grove,3840000,house,2013,3,2,2,3515,SC_049,19869,822,hospital_049,648.328,707.4,S_146,BORONIA,53,0
58367,-37.830015,145.163237,86 Lake Road,14620000,house,2013,4,1,2,1336,SC_002,19899,1557,hospital_060,840.905,548.259,S_066,BLACKBURN,37,0
8328,-37.74902344,144.7468872,25 Charlesworth Crescent,2504000,house,2008,3,2,2,1578,SC_048,20000,5310,hospital_057,7598.367,870.396,S_156,BURNSIDE,39,0
70323,-37.870027,145.086538,8 Crete Avenue,8760000,house,2013,3,1,0,867,SC_042,19839,608,hospital_098,581.8,867.921,S_112,ASHBURTON,26,0
56008,-37.822349,145.059964,9 Kintore Street,23280000,house,2012,4,2,2,281,SC_099,19853,410,hospital_064,1799.119,636.424,S_113,CAMBERWELL,24,0
7883,-37.77354431,144.7997284,48 Holt Street,5032000,house,2009,3,2,2,3851,SC_102,20003,1824,hospital_057,2028.273,1757.992,S_159,ARDEER,31,0
31706,-37.74759,144.988867,108 Gilbert Road,9856000,house,2013,2,1,1,1629,SC_103,20013,1270,hospital_144,2065.694,1673.855,S_105,PRESTON,25,0
6473,-37.780355,144.844388,"23 Ernest St ,",3900000,house,2012,3,2,2,1217,SC_102,20021,1482,hospital_174,1342.793,1262.362,S_080,SUNSHINE,26,0
49726,-37.805724,145.090932,8 Bruce Street,26720000,house,2013,5,2,2,3649,SC_020,19894,1715,hospital_117,2881.59,1209.511,S_136,BALWYN,31,0
8055,-37.74856186,144.7477722,12 Strickland Crescent,2800000,house,2008,2,2,1,1580,SC_048,20000,5219,hospital_057,7506.748,802.115,S_156,BURNSIDE,39,0
24374,-37.708627,144.97227,39 Bruce Street,7800000,house,2016,3,1,1,3282,SC_030,19962,1415,hospital_139,2984.242,2288.237,S_030,FAWKNER,33,0
47033,-37.722124,145.146971,3/78 Franklin Street,6528000,house,2014,2,1,1,4649,SC_051,19987,789,hospital_075,4831.627,1389.549,S_194,ELTHAM,44,0
7749,-37.7817,144.806812,17a McLaughlin Street,6300000,house,2015,3,1,1,2979,SC_102,20004,2025,hospital_057,2110.749,1448.289,S_130,ARDEER,28,0
77609,-37.931572,145.182901,19 Mayfair Close,7929000,house,2015,5,3,2,2338,SC_073,19891,3191,hospital_161,3424.879,742.443,S_067,MULGRAVE,46,0
74264,-37.884131,145.024759,17A Snowdon Avenue,7040000,house,2012,3,1,1,2141,SC_023,19944,1707,hospital_080,1023.832,205.283,S_166,CAULFIELD,20,0
87683,-37.9319725,145.0195618,4 Barnett Street,8000000,house,2009,3,2,2,2201,SC_046,19938,1877,hospital_110,1920.662,1258.964,S_214,HAMPTON,39,0
17306,-37.696,144.932329,47 Bindi Street,5040000,house,2014,3,1,1,3864,SC_030,20031,1836,hospital_104,4335.042,1232.077,S_004,GLENROY,35,0
5962,-37.794769,144.825565,1 Thyra Street,4650000,house,2014,3,1,2,1441,SC_102,20021,992,hospital_174,1736.322,1459.988,S_080,SUNSHINE,26,0
26026,-37.587754,144.922136,23 Bradworth Street,2590000,house,2012,3,2,2,1035,SC_016,40221,2684,hospital_104,5737.162,1438.044,S_178,CRAIGIEBURN,46,0
38553,-37.762125,145.030186,11 Vivian Street,8450000,house,2010,3,1,0,1396,SC_001,19931,1489,hospital_039,131.224,1400.246,S_219,IVANHOE,20,0
58110,-37.815607,145.164239,40 Jubilee Street,6903000,house,2014,3,1,0,876,SC_002,19899,1271,hospital_060,1827.156,1534.384,S_202,BLACKBURN,37,0
70124,-37.869554,145.077247,48 Baird Street,14300000,house,2014,4,2,1,1739,SC_042,19847,291,hospital_098,998.442,1788.554,S_167,ASHBURTON,37,0
33412,-37.704898,145.013438,1/16 Elsey Road,5925000,house,2014,2,1,2,3412,SC_103,20009,515,hospital_139,2065.361,2495.862,S_225,RESERVOIR,33,0
32174,-37.743818,145.008513,2 Combie  Street,6864000,house,2013,2,1,0,826,SC_103,20013,944,hospital_035,1742.764,856.045,S_105,PRESTON,25,0
4925,-37.861402,144.845096,15 Simmons Drive,5193000,house,2013,3,1,2,3166,SC_033,19927,745,hospital_141,5173.028,1784.495,S_128,SEAHOLME,28,0
43375,-37.718417,145.092448,97 Harborne Street,4400000,house,2011,5,2,3,4312,SC_009,19984,1180,hospital_075,1924.272,1512.77,S_020,MACLEOD,34,0
50907,-37.79037094,145.1207886,18 Ada Street,8320000,house,2009,5,3,3,652,SC_091,20042,2636,hospital_194,1674.913,471.763,S_188,DONCASTER,30,0
29776,-37.7689651,145.0097807,24 Oamaru Street,8160000,house,2012,2,1,3,2818,SC_103,19929,948,hospital_035,592.624,1769.594,S_105,NORTHCOTE,16,0
23529,-37.6400032,144.9097748,26 Annadale Mews,8721000,house,2009,4,2,2,1696,SC_072,44817,2635,hospital_104,1533.722,3106.303,S_211,GREENVALE,40,0
50536,-37.7576169,145.1262821,28/135 Parker Street,6110000,house,2012,3,2,1,2691,SC_091,19986,3901,hospital_193,1878.8,1997.689,S_046,TEMPLESTOWE,40,0
31630,-37.740905,144.992367,1/15 Collins Street,6280000,house,2012,3,2,2,1074,SC_103,20012,930,hospital_139,2220.207,1215.206,S_085,PRESTON,27,0
72136,-37.85865402,145.2628021,2 Edinburgh Road,3990000,house,2009,3,1,2,5651,SC_032,19870,1658,hospital_002,666.123,1505.205,S_139,BAYSWATER,50,0
53128,-37.82770157,144.9954071,36 Chestnut Street,4344000,house,2008,2,1,0,1599,SC_024,19907,219,hospital_196,940.432,1650.437,S_076,CREMORNE,6,0
88104,-37.94476318,145.040802,151 Wickham Road,7080000,house,2009,3,1,1,400,SC_079,19872,355,hospital_110,1157.687,399.679,S_069,MOORABBIN,40,0
39371,-37.698147,145.054161,10 Edward Street,7200000,house,2016,3,2,2,4542,SC_047,19983,3041,hospital_037,479.421,92.74,S_155,BUNDOORA,31,0
91398,-37.9799531,145.0446009,201 Tramway Parade,12430000,house,2012,4,3,2,2839,SC_079,19866,1644,hospital_055,829.883,1990.224,S_011,BEAUMARIS,37,0
19808,-37.67222977,144.8939819,65 Stonebridge Way,6060000,house,2010,5,2,2,1769,SC_059,20030,3019,hospital_104,3536.362,3125.842,S_153,ATTWOOD,37,0
6585,-37.789392,144.829005,3 Watt Street,10880000,house,2015,3,2,1,820,SC_102,20021,438,hospital_174,1134.467,840.171,S_080,SUNSHINE,26,0
21555,-37.771103,144.962534,8 David Street,9010000,house,2010,3,1,0,3788,SC_030,19968,450,hospital_011,1577.686,305.439,S_074,BRUNSWICK,21,0
6073,-37.78358841,144.841919,112 Cornwall Road,6454000,house,2009,3,1,2,936,SC_102,20021,1103,hospital_174,1175.535,998.142,S_080,SUNSHINE,26,0
44232,-37.687783,145.10684,13 Civic Drive,7320000,house,2014,4,2,2,4063,SC_062,19985,1485,hospital_075,1587.549,1477.565,S_210,GREENSBOROUGH,38,0
96850,-38.001184,145.281519,41 Nettle Drive,3645000,house,2009,4,2,2,3715,SC_077,19885,2001,hospital_069,3759.94,1795.072,S_212,HALLAM,48,0
73889,-37.839869,145.287834,6/1-3 Hilda Avenue,3256000,house,2015,2,1,2,3769,SC_022,19869,1922,hospital_049,2156.498,2028.437,S_024,BORONIA,53,0
48232,-37.813336,145.046595,29 Wrixon Street,20880000,house,2011,4,2,2,1387,SC_083,19903,831,hospital_064,464.339,1379.184,S_208,KEW,23,0
35037,-37.697102,145.016814,48 Liston Avenue,3848000,house,2014,3,1,2,4068,SC_047,20008,585,hospital_139,2800.368,2220.56,S_228,RESERVOIR,36,0
73958,-37.84309,145.291416,7 Tarakan Street,7328000,house,2014,3,1,1,4132,SC_022,19869,1771,hospital_049,2031.148,1832.404,S_146,BORONIA,53,0
85029,-37.888403,144.988242,58 Foam Street,15210000,house,2012,4,2,2,1983,SC_015,19955,1380,hospital_198,2071.507,1500.928,S_133,ELWOOD,15,0
80174,-37.992929,145.159207,366 Cheltenham Road,8320000,house,2012,5,2,3,1572,SC_057,19890,3067,hospital_096,1315.102,1475.009,S_079,KEYSBOROUGH,49,0
68500,-37.854223,145.028493,36 Adelaide Street,27600000,house,2013,3,2,2,2565,SC_023,19945,1041,hospital_092,892.912,546.185,S_235,ARMADALE,24,0
26479,-37.5766833,144.9123189,30 Serenity Way,4680000,house,2011,3,2,1,925,SC_005,40221,4142,hospital_104,6802.079,2883.32,S_178,CRAIGIEBURN,46,0
10844,-37.793573,144.931777,74 Barnett Street,8520000,house,2013,2,1,0,2017,SC_011,20041,141,hospital_114,185.873,726.391,S_086,KENSINGTON,14,0
63862,-37.8056221,145.2889404,2/373 Dorset Road,2655000,house,2008,2,1,1,885,SC_022,19878,1316,hospital_164,3717.396,827.026,S_055,CROYDON,51,0
75089,-37.89265823,145.0630951,37 Margaret Street,7000000,house,2008,4,2,2,874,SC_041,19919,527,hospital_108,2345.98,871.722,S_015,CARNEGIE,30,0
62432,-37.82778168,145.2379608,1 Doulton Avenue,3880000,house,2008,3,2,0,1710,SC_032,19871,736,hospital_105,1625.131,1707.485,S_190,HEATHMONT,46,0
54353,-37.81399155,145.0169678,2A Oak Street,6600000,house,2009,3,1,0,2155,SC_083,19905,973,hospital_032,819.301,1724.501,S_039,HAWTHORN,19,0
21606,-37.775322,144.967334,87 Weston Street,10290000,house,2010,4,1,1,3341,SC_008,19969,960,hospital_144,1787.923,563.019,S_138,BRUNSWICK,20,0
87513,-37.93566895,145.0053406,21 Mills Street,15750000,house,2008,3,1,0,3690,SC_046,19949,479,hospital_036,642.464,367.095,S_088,HAMPTON,27,0
49927,-37.767022,145.08383,15 Golden Way,18340000,house,2014,4,2,2,909,SC_009,19935,2732,hospital_004,2639.276,808.62,S_154,BULLEEN,26,0
39805,-37.689494,145.050085,169 Greenhills Road,6825000,house,2010,4,2,3,4987,SC_047,19983,3950,hospital_037,1376.903,994.043,S_155,BUNDOORA,31,0
57068,-37.824152,145.070051,16 Myrtle Road,13860000,house,2012,3,2,2,1337,SC_099,19892,261,hospital_168,2606.369,995.654,S_160,CANTERBURY,27,0
54212,-37.831904,145.037884,2 Crossakiel Court,21300000,house,2012,4,2,2,1074,SC_083,19910,877,hospital_127,724.886,1122.08,S_208,HAWTHORN,13,0
9529,-37.861655,144.72729,4 Roseberry Mews,5520000,house,2012,3,2,2,2741,SC_053,46468,2364,hospital_073,5484.182,1811.253,S_007,TRUGANINA,33,0
45147,-37.70704269,145.0888672,482 Greensborough Road,12390000,house,2009,3,1,2,4990,SC_017,19984,668,hospital_075,1900.408,1264.813,S_020,GREENSBOROUGH,34,0
56276,-37.852609,145.098039,17 Scott Grove,11141000,house,2012,4,2,1,2372,SC_042,19849,1953,hospital_089,616.49,1349.646,S_112,BURWOOD,34,0
15039,-37.72755,144.918298,16 Willonga Street,8900000,house,2015,3,2,1,1533,SC_082,20033,945,hospital_184,1992.981,1775.513,S_197,STRATHMORE,31,0
5781,-37.788294,144.858066,41 Melon Street,3516000,house,2013,2,1,1,621,SC_043,20022,1136,hospital_174,3002.614,620.945,S_149,BRAYBROOK,22,0
49773,-37.8108,145.073946,9 Norbert Street,1500000,house,2016,4,2,3,2160,SC_099,19893,1489,hospital_064,2860.744,1914.785,S_137,BALWYN,29,0
13616,-37.744422,144.916559,1 Dalene Street,21920000,house,2011,4,2,2,1549,SC_082,20036,550,hospital_184,1292.983,678.989,S_197,ESSENDON,24,0
84562,-37.878154,144.990073,102 Tennyson Street,15070000,house,2011,4,3,1,1353,SC_015,19955,610,hospital_087,1595.044,571.829,S_133,ELWOOD,15,0
75682,-37.90576,145.086092,126 Warrigal Road,8625000,house,2014,2,1,1,1660,SC_087,19917,550,hospital_166,2291.401,1524.666,S_010,OAKLEIGH,34,0
32836,-37.735716,145.016543,48 Murphy Grove,8203000,house,2009,2,1,1,1555,SC_047,20011,1672,hospital_139,2640.574,1530.881,S_084,PRESTON,29,0
30836,-37.762601,145.00764,17 Francis Grove,11648000,house,2010,3,1,2,2192,SC_103,20015,1186,hospital_035,36.401,1142.23,S_105,THORNBURY,21,0
32986,-37.73163,144.98574,59 George Street,7000000,house,2016,2,1,3,1945,SC_103,20012,1766,hospital_139,1877.326,304.836,S_030,PRESTON,27,0
94593,-37.91352844,145.0250855,10 Yawla Street,7620000,house,2009,2,1,1,2791,SC_046,19939,1373,hospital_126,1339.369,1971.759,S_107,BENTLEIGH,38,0
94606,-37.921906,145.037489,107 Brewer Road,12448000,house,2011,3,1,1,1608,SC_046,19938,372,hospital_110,1019.945,557.381,S_107,BENTLEIGH,39,0
41232,-37.696361,145.051013,87 Nickson Street,5265000,house,2013,3,2,1,4486,SC_047,19983,3376,hospital_037,854.659,478.472,S_155,BUNDOORA,31,0
82854,-37.902455,145.27275,65 Langhorne Cres,9295000,house,2011,4,2,2,4018,SC_049,19868,3143,hospital_049,3811.553,2363.999,S_199,ROWVILLE,55,0
6827,-37.77653122,144.8212128,529 ballarat Road,4400000,house,2008,3,1,2,1473,SC_102,20004,402,hospital_174,1263.481,1401.896,S_080,ALBION,28,0
69788,-37.86545181,145.0795288,23 Ward Street,12000000,house,2008,4,2,2,1719,SC_042,19847,262,hospital_098,618.962,1586.636,S_112,ASHBURTON,37,0
79499,-37.98357391,145.1848908,10 Apollo Court,7680000,house,2008,4,2,2,1535,SC_057,19889,891,hospital_124,1352.135,1633.738,S_079,KEYSBOROUGH,51,0
78200,-37.93349838,145.185257,57 Bertrand Avenue,4095000,house,2008,3,1,1,2490,SC_073,19890,3219,hospital_161,3136.7,426.62,S_067,MULGRAVE,49,0
56420,-37.84487915,145.1018829,23 Murray Drive,5360000,house,2009,3,1,2,3181,SC_042,19895,1924,hospital_089,1432.305,2166.268,S_112,BURWOOD,30,0
75671,-37.910204,145.094221,1201 North Road,7000000,house,2012,3,1,1,2435,SC_087,19916,910,hospital_166,1646.259,1620.828,S_010,OAKLEIGH,36,0
1027,-37.80044174,144.8926697,42 Victoria Street,17520000,house,2006,3,1,0,2486,SC_085,20024,230,hospital_003,845.357,595.116,S_201,FOOTSCRAY,18,0
40737,-37.688091,145.054348,5 Beethoven Court,9350000,house,2013,4,2,1,4803,SC_062,45795,3823,hospital_041,1004.887,969.71,S_155,BUNDOORA,46,0
38670,-37.76924133,145.0392304,17 Kenilworth Parade,18340000,house,2009,4,1,1,310,SC_001,19932,529,hospital_039,1082.711,291.519,S_219,IVANHOE,21,0
7290,-37.729474,144.823762,2 Betson Court,5760000,house,2013,3,1,3,1833,SC_107,20002,2988,hospital_005,2975.331,2213.472,S_222,KEALBA,33,0
92946,-38.015771,145.099836,20 Ebb Street,14620000,house,2016,4,2,2,4248,SC_003,19862,1077,hospital_001,3781.981,1624.661,S_119,ASPENDALE,43,0
18017,-37.674372,144.923983,104 Railway Crescent,5610000,house,2016,3,1,1,2160,SC_072,20030,928,hospital_104,2192.991,426.812,S_153,DALLAS,37,0
3224,-37.819908,144.876729,261 Francis Street,3816000,house,2013,2,1,2,2929,SC_043,19995,1416,hospital_056,2656.057,2929.217,S_149,YARRAVILLE,19,0
81355,-37.98442841,145.2206879,5 Stud Road,15400000,house,2009,3,1,1,671,SC_112,19888,1321,hospital_119,202.202,522.892,S_184,DANDENONG,54,0
21790,-37.756037,144.971663,107 Moreland Rd,12160000,house,2016,3,1,0,3223,SC_030,19966,1104,hospital_144,43.087,1370.157,S_173,COBURG,26,0
27203,-37.59318542,144.9239502,50B Rokeby Crescent,3030000,house,2008,2,1,1,1127,SC_016,40221,2295,hospital_104,5253.979,1121.173,S_178,CRAIGIEBURN,46,0
92067,-37.984209,145.079078,19 Olive Grove,5535000,house,2013,3,1,2,1631,SC_003,19864,866,hospital_001,908.515,213.063,S_003,MENTONE,41,0
47756,-37.803772,145.036707,11 Derby Street,12870000,house,2015,3,2,1,1528,SC_083,19904,1615,hospital_064,1366.92,669.818,S_039,KEW,20,0
40105,-37.693162,145.056658,23 Benjamin Close,5952000,house,2015,4,1,0,4964,SC_062,19983,3304,hospital_041,715.969,543.523,S_155,BUNDOORA,31,0
50381,-37.760825,145.089752,71 Yarra Valley Boulevard,30600000,house,2010,5,3,2,502,SC_009,19936,3097,hospital_193,3048.976,536.096,S_154,BULLEEN,28,0
53239,-37.81401,145.001233,4/22 Buckingham Street,6480000,house,2016,2,2,1,2545,SC_038,19977,1026,hospital_042,288.095,747.063,S_076,RICHMOND,8,0
67203,-37.757766,145.335438,2/26 Victoria Road,7872000,house,2015,3,2,1,2394,SC_084,19876,1382,hospital_113,2188.385,1585.956,S_081,LILYDALE,46,0
42746,-37.722834,145.079401,1/42 Fairlie Avenue,6045000,house,2013,2,1,1,3240,SC_017,19983,1178,hospital_037,3123.872,2834.299,S_020,MACLEOD,31,0
